# Logfile created on 2022-03-03 10:13:17 +0100 by logger.rb/v1.5.0
D, [2022-03-10T08:43:03.770256 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.771047 #7548] DEBUG -- :   Product Create (0.5ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('apple', '2.35', 'Little apple', '2022-03-10 07:43:03.766807', '2022-03-10 07:43:03.766807', 1)
D, [2022-03-10T08:43:03.785183 #7548] DEBUG -- :   TRANSACTION (13.7ms)  COMMIT
D, [2022-03-10T08:43:03.786544 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.787052 #7548] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('lemon', '6.15', 'Big lemon', '2022-03-10 07:43:03.785807', '2022-03-10 07:43:03.785807', 1)
D, [2022-03-10T08:43:03.799545 #7548] DEBUG -- :   TRANSACTION (12.0ms)  COMMIT
D, [2022-03-10T08:43:03.800841 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.801463 #7548] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('limousine', '25.95', 'A limousine', '2022-03-10 07:43:03.800098', '2022-03-10 07:43:03.800098', 2)
D, [2022-03-10T08:43:03.811124 #7548] DEBUG -- :   TRANSACTION (9.3ms)  COMMIT
D, [2022-03-10T08:43:03.812170 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.812575 #7548] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('truck', '200', 'A truck', '2022-03-10 07:43:03.811534', '2022-03-10 07:43:03.811534', 2)
D, [2022-03-10T08:43:03.820565 #7548] DEBUG -- :   TRANSACTION (7.7ms)  COMMIT
D, [2022-03-10T08:43:03.822146 #7548] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:43:03.822740 #7548] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('GTA', '25.95', 'A limousine', '2022-03-10 07:43:03.821237', '2022-03-10 07:43:03.821237', 4)
D, [2022-03-10T08:43:03.830770 #7548] DEBUG -- :   TRANSACTION (7.7ms)  COMMIT
D, [2022-03-10T08:43:03.831744 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.832211 #7548] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('fifa22', '69', 'A truck', '2022-03-10 07:43:03.831175', '2022-03-10 07:43:03.831175', 4)
D, [2022-03-10T08:43:03.843655 #7548] DEBUG -- :   TRANSACTION (11.2ms)  COMMIT
D, [2022-03-10T08:43:03.849643 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.850829 #7548] DEBUG -- :   Client Create (0.8ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('robiel', 'Tesfazghi', '2022-03-10 07:43:03.848881', '2022-03-10 07:43:03.848881')
D, [2022-03-10T08:43:03.858973 #7548] DEBUG -- :   TRANSACTION (7.6ms)  COMMIT
D, [2022-03-10T08:43:03.859967 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.860541 #7548] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('yannick', 'baudraz', '2022-03-10 07:43:03.859366', '2022-03-10 07:43:03.859366')
D, [2022-03-10T08:43:03.873963 #7548] DEBUG -- :   TRANSACTION (13.0ms)  COMMIT
D, [2022-03-10T08:43:03.875117 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.875664 #7548] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('john', 'doedoe', '2022-03-10 07:43:03.874427', '2022-03-10 07:43:03.874427')
D, [2022-03-10T08:43:03.890932 #7548] DEBUG -- :   TRANSACTION (14.9ms)  COMMIT
D, [2022-03-10T08:43:03.896515 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.897135 #7548] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:43:03.895959', 'PROGRESS', 1)
D, [2022-03-10T08:43:03.907301 #7548] DEBUG -- :   TRANSACTION (9.8ms)  COMMIT
D, [2022-03-10T08:43:03.908734 #7548] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:43:03.909478 #7548] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:43:03.907885', 'PROGRESS', 2)
D, [2022-03-10T08:43:03.922677 #7548] DEBUG -- :   TRANSACTION (12.7ms)  COMMIT
D, [2022-03-10T08:43:03.923602 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.924207 #7548] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:43:03.923123', 'DELEVERED', 2)
D, [2022-03-10T08:43:03.935606 #7548] DEBUG -- :   TRANSACTION (11.0ms)  COMMIT
D, [2022-03-10T08:43:03.937078 #7548] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:43:03.937719 #7548] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:43:03.936329', 'DELEVERED', 3)
D, [2022-03-10T08:43:03.945830 #7548] DEBUG -- :   TRANSACTION (7.7ms)  COMMIT
D, [2022-03-10T08:43:03.952976 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.954011 #7548] DEBUG -- :   OrderItem Create (0.8ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (2, 235, '2022-03-10 07:43:03.952281', '2022-03-10 07:43:03.952281', 1, 1)
D, [2022-03-10T08:43:03.964146 #7548] DEBUG -- :   TRANSACTION (9.8ms)  COMMIT
D, [2022-03-10T08:43:03.965330 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.965793 #7548] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (125, 25, '2022-03-10 07:43:03.964590', '2022-03-10 07:43:03.964590', 1, 3)
D, [2022-03-10T08:43:03.973742 #7548] DEBUG -- :   TRANSACTION (7.6ms)  COMMIT
D, [2022-03-10T08:43:03.974919 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.975472 #7548] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (3, 35, '2022-03-10 07:43:03.974164', '2022-03-10 07:43:03.974164', 1, 4)
D, [2022-03-10T08:43:03.983413 #7548] DEBUG -- :   TRANSACTION (7.6ms)  COMMIT
D, [2022-03-10T08:43:03.984343 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.984711 #7548] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (1, 1, '2022-03-10 07:43:03.983824', '2022-03-10 07:43:03.983824', 2, 1)
D, [2022-03-10T08:43:03.992426 #7548] DEBUG -- :   TRANSACTION (7.4ms)  COMMIT
D, [2022-03-10T08:43:03.993381 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.993913 #7548] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (75, 2, '2022-03-10 07:43:03.992859', '2022-03-10 07:43:03.992859', 2, 2)
D, [2022-03-10T08:43:04.007442 #7548] DEBUG -- :   TRANSACTION (13.3ms)  COMMIT
D, [2022-03-10T08:43:04.008771 #7548] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:43:04.009244 #7548] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (3, 135, '2022-03-10 07:43:04.008018', '2022-03-10 07:43:04.008018', 2, 3)
D, [2022-03-10T08:43:04.021236 #7548] DEBUG -- :   TRANSACTION (11.7ms)  COMMIT
D, [2022-03-10T08:43:04.022387 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:04.023064 #7548] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (200, 245, '2022-03-10 07:43:04.021702', '2022-03-10 07:43:04.021702', 2, 4)
D, [2022-03-10T08:43:04.035002 #7548] DEBUG -- :   TRANSACTION (11.5ms)  COMMIT
D, [2022-03-10T08:43:04.036368 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:04.036943 #7548] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (2, 26, '2022-03-10 07:43:04.035575', '2022-03-10 07:43:04.035575', 1, 1)
D, [2022-03-10T08:43:04.044954 #7548] DEBUG -- :   TRANSACTION (7.7ms)  COMMIT
D, [2022-03-10T08:43:04.045894 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:04.046263 #7548] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (125, 2935, '2022-03-10 07:43:04.045365', '2022-03-10 07:43:04.045365', 1, 3)
D, [2022-03-10T08:43:04.054512 #7548] DEBUG -- :   TRANSACTION (8.0ms)  COMMIT
D, [2022-03-10T08:43:04.056123 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:04.056731 #7548] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (3, 205, '2022-03-10 07:43:04.055264', '2022-03-10 07:43:04.055264', 1, 4)
D, [2022-03-10T08:43:04.071196 #7548] DEBUG -- :   TRANSACTION (14.1ms)  COMMIT
D, [2022-03-10T08:43:04.072140 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:04.072631 #7548] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (1, 5, '2022-03-10 07:43:04.071588', '2022-03-10 07:43:04.071588', 2, 6)
D, [2022-03-10T08:43:04.079873 #7548] DEBUG -- :   TRANSACTION (7.0ms)  COMMIT
D, [2022-03-10T08:43:04.081044 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:04.081591 #7548] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (75, 35, '2022-03-10 07:43:04.080282', '2022-03-10 07:43:04.080282', 2, 2)
D, [2022-03-10T08:43:04.089866 #7548] DEBUG -- :   TRANSACTION (8.0ms)  COMMIT
D, [2022-03-10T08:43:04.090944 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:04.091294 #7548] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (3, 2, '2022-03-10 07:43:04.090389', '2022-03-10 07:43:04.090389', 2, 5)
D, [2022-03-10T08:43:04.098999 #7548] DEBUG -- :   TRANSACTION (7.5ms)  COMMIT
D, [2022-03-10T08:43:04.100272 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:04.100876 #7548] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (200, 2, '2022-03-10 07:43:04.099508', '2022-03-10 07:43:04.099508', 2, 4)
D, [2022-03-10T08:43:04.108852 #7548] DEBUG -- :   TRANSACTION (7.6ms)  COMMIT
